,pitch_type,game_date,batter,release_speed,zone,stand,home_team,on_3b,on_2b,on_1b,outs_when_up,inning,sv_id,release_spin_rate,pitch_number,opp_score,nats_score,if_fielding_alignment,of_fielding_alignment,nats_home1_away0,balls_strikes,all_runners
2113,FF,2019-05-01,500874,93.2,11.0,R,WSH,0,1,0,0,4,190501_235855,2456.0,2,3,0,Standard,Standard,1,0_1,fb:0_sb:1_tb:0
2114,SL,2019-05-01,500874,87.1,6.0,R,WSH,0,1,0,0,4,190501_235831,2326.0,1,3,0,Standard,Standard,1,0_0,fb:0_sb:1_tb:0
2115,SL,2019-05-01,542303,86.9,5.0,R,WSH,0,0,0,0,4,190501_235742,2280.0,3,3,0,Standard,Standard,1,0_2,fb:0_sb:0_tb:0
2116,CH,2019-05-01,542303,85.2,13.0,R,WSH,0,0,0,0,4,190501_235713,1382.0,2,3,0,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
2117,FF,2019-05-01,542303,95.3,6.0,R,WSH,0,0,0,0,4,190501_235657,2537.0,1,3,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
2118,FF,2019-05-01,657557,95.8,11.0,R,WSH,0,0,0,2,3,190501_234744,2515.0,5,3,0,Standard,Standard,1,1_2,fb:0_sb:0_tb:0
2119,FF,2019-05-01,657557,96.6,3.0,R,WSH,0,0,0,2,3,190501_234724,2534.0,4,3,0,Standard,Standard,1,0_2,fb:0_sb:0_tb:0
2120,SL,2019-05-01,657557,86.9,14.0,R,WSH,0,0,0,2,3,190501_234653,2246.0,3,3,0,Standard,Standard,1,0_2,fb:0_sb:0_tb:0
2121,SL,2019-05-01,657557,86.4,2.0,R,WSH,0,0,0,2,3,190501_234632,2261.0,2,3,0,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
2122,FF,2019-05-01,657557,95.6,11.0,R,WSH,0,0,0,2,3,190501_234614,2607.0,1,3,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
2123,SL,2019-05-01,502671,86.9,8.0,R,WSH,0,0,0,1,3,190501_234544,2284.0,1,3,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
2124,FC,2019-05-01,572761,90.7,13.0,L,WSH,0,0,0,0,3,190501_234501,2435.0,6,3,0,Infield shift,Standard,1,2_2,fb:0_sb:0_tb:0
2125,FF,2019-05-01,572761,96.1,3.0,L,WSH,0,0,0,0,3,190501_234435,2571.0,5,3,0,Infield shift,Standard,1,2_2,fb:0_sb:0_tb:0
2126,FF,2019-05-01,572761,95.2,5.0,L,WSH,0,0,0,0,3,190501_234404,2691.0,4,3,0,Infield shift,Standard,1,2_1,fb:0_sb:0_tb:0
2127,CU,2019-05-01,572761,79.6,11.0,L,WSH,0,0,0,0,3,190501_234344,2802.0,3,3,0,Infield shift,Standard,1,1_1,fb:0_sb:0_tb:0
2128,CH,2019-05-01,572761,83.8,11.0,L,WSH,0,0,0,0,3,190501_234325,1377.0,2,3,0,Infield shift,Standard,1,1_0,fb:0_sb:0_tb:0
2129,FC,2019-05-01,572761,90.2,11.0,L,WSH,0,0,0,0,3,190501_234307,2532.0,1,3,0,Infield shift,Standard,1,0_0,fb:0_sb:0_tb:0
2130,FF,2019-05-01,571945,95.7,5.0,R,WSH,0,0,0,2,2,190501_233343,2446.0,2,3,0,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
2131,FF,2019-05-01,571945,94.4,8.0,R,WSH,0,0,0,2,2,190501_233326,2422.0,1,3,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
2132,FF,2019-05-01,664056,95.4,8.0,R,WSH,0,0,0,1,2,190501_233253,2483.0,5,3,0,Standard,Standard,1,3_1,fb:0_sb:0_tb:0
2133,SL,2019-05-01,664056,87.8,14.0,R,WSH,0,0,0,1,2,190501_233226,2339.0,4,3,0,Standard,Standard,1,2_1,fb:0_sb:0_tb:0
2134,SL,2019-05-01,664056,86.4,5.0,R,WSH,0,0,0,1,2,190501_233208,2464.0,3,3,0,Standard,Standard,1,2_0,fb:0_sb:0_tb:0
2135,CH,2019-05-01,664056,84.8,13.0,R,WSH,0,0,0,1,2,190501_233152,1589.0,2,3,0,Standard,Standard,1,1_0,fb:0_sb:0_tb:0
2136,FF,2019-05-01,664056,94.9,12.0,R,WSH,0,0,0,1,2,190501_233138,2590.0,1,3,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
2137,FF,2019-05-01,543939,93.1,2.0,L,WSH,0,0,0,0,2,190501_233114,2487.0,1,3,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
2138,CH,2019-05-01,425877,83.6,14.0,R,WSH,0,0,1,1,1,190501_231610,1455.0,2,3,0,Standard,Standard,1,0_1,fb:1_sb:0_tb:0
2139,FF,2019-05-01,425877,94.5,5.0,R,WSH,0,0,1,1,1,190501_231533,2304.0,1,3,0,Standard,Standard,1,0_0,fb:1_sb:0_tb:0
2140,CH,2019-05-01,500874,84.1,13.0,R,WSH,1,1,0,1,1,190501_231439,1353.0,2,1,0,Strategic,Standard,1,0_1,fb:0_sb:1_tb:1
2141,FF,2019-05-01,500874,94.9,13.0,R,WSH,1,1,0,1,1,190501_231413,2349.0,1,1,0,Strategic,Standard,1,0_0,fb:0_sb:1_tb:1
2142,FF,2019-05-01,542303,96.8,2.0,R,WSH,0,1,1,1,1,190501_231257,2512.0,5,0,0,Standard,Standard,1,1_2,fb:1_sb:1_tb:0
2143,FF,2019-05-01,542303,97.0,5.0,R,WSH,0,1,1,1,1,190501_231223,2602.0,4,0,0,Standard,Standard,1,1_2,fb:1_sb:1_tb:0
2144,SL,2019-05-01,542303,87.1,14.0,R,WSH,0,1,1,1,1,190501_231148,2363.0,3,0,0,Standard,Standard,1,1_1,fb:1_sb:1_tb:0
2145,SL,2019-05-01,542303,87.4,14.0,R,WSH,0,1,1,1,1,190501_231126,2387.0,2,0,0,Standard,Standard,1,0_1,fb:1_sb:1_tb:0
2146,FF,2019-05-01,542303,95.4,3.0,R,WSH,0,1,1,1,1,190501_231043,2446.0,1,0,0,Standard,Standard,1,0_0,fb:1_sb:1_tb:0
2147,FF,2019-05-01,657557,95.0,7.0,R,WSH,0,0,1,1,1,190501_231002,2492.0,3,0,0,Standard,Standard,1,2_0,fb:1_sb:0_tb:0
2148,FF,2019-05-01,657557,95.3,14.0,R,WSH,0,0,1,1,1,190501_230925,2629.0,2,0,0,Standard,Standard,1,1_0,fb:1_sb:0_tb:0
2149,FF,2019-05-01,657557,93.7,13.0,R,WSH,0,0,1,1,1,190501_230900,2486.0,1,0,0,Standard,Standard,1,0_0,fb:1_sb:0_tb:0
2150,FF,2019-05-01,502671,95.3,4.0,R,WSH,0,0,0,1,1,190501_230827,2592.0,2,0,0,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
2151,SL,2019-05-01,502671,87.2,5.0,R,WSH,0,0,0,1,1,190501_230802,2416.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
2152,FF,2019-05-01,572761,94.8,11.0,L,WSH,0,0,0,0,1,190501_230730,2668.0,6,0,0,Infield shift,Standard,1,3_2,fb:0_sb:0_tb:0
2153,CH,2019-05-01,572761,85.7,11.0,L,WSH,0,0,0,0,1,190501_230701,1518.0,5,0,0,Infield shift,Standard,1,2_2,fb:0_sb:0_tb:0
2154,FF,2019-05-01,572761,95.9,11.0,L,WSH,0,0,0,0,1,190501_230639,2590.0,4,0,0,Infield shift,Standard,1,1_2,fb:0_sb:0_tb:0
2155,FF,2019-05-01,572761,96.5,13.0,L,WSH,0,0,0,0,1,190501_230618,2619.0,3,0,0,Infield shift,Standard,1,0_2,fb:0_sb:0_tb:0
2156,FF,2019-05-01,572761,95.4,5.0,L,WSH,0,0,0,0,1,190501_230557,2617.0,2,0,0,Infield shift,Standard,1,0_1,fb:0_sb:0_tb:0
2157,FF,2019-05-01,572761,94.5,4.0,L,WSH,0,0,0,0,1,190501_230538,2627.0,1,0,0,Infield shift,Standard,1,0_0,fb:0_sb:0_tb:0
2158,FF,2019-04-26,435079,93.8,6.0,R,WSH,1,0,1,1,7,190427_005158,2401.0,8,2,2,Strategic,Standard,1,3_2,fb:1_sb:0_tb:1
2159,FF,2019-04-26,435079,94.2,4.0,R,WSH,1,0,1,1,7,190427_005120,2298.0,7,2,2,Strategic,Standard,1,3_2,fb:1_sb:0_tb:1
2160,FF,2019-04-26,435079,93.7,5.0,R,WSH,1,0,1,1,7,190427_005038,2387.0,6,2,2,Strategic,Standard,1,3_2,fb:1_sb:0_tb:1
2161,SL,2019-04-26,435079,85.4,14.0,R,WSH,1,0,1,1,7,190427_005005,2299.0,5,2,2,Standard,Standard,1,3_1,fb:1_sb:0_tb:1
2162,FF,2019-04-26,435079,94.7,2.0,R,WSH,1,0,1,1,7,190427_004936,2482.0,4,2,2,Standard,Standard,1,3_0,fb:1_sb:0_tb:1
2163,SL,2019-04-26,435079,85.4,14.0,R,WSH,1,0,1,1,7,190427_004911,2302.0,3,2,2,Standard,Standard,1,2_0,fb:1_sb:0_tb:1
2164,CH,2019-04-26,435079,82.9,14.0,R,WSH,1,0,1,1,7,190427_004843,1356.0,2,2,2,Standard,Standard,1,1_0,fb:1_sb:0_tb:1
2165,FF,2019-04-26,435079,94.2,3.0,R,WSH,1,0,1,1,7,190427_004821,2532.0,1,2,2,Standard,Standard,1,0_0,fb:1_sb:0_tb:1
2166,FF,2019-04-26,543333,93.4,4.0,L,WSH,0,0,1,1,7,190427_004725,2434.0,6,2,2,Infield shift,Standard,1,3_2,fb:1_sb:0_tb:0
2167,FC,2019-04-26,543333,89.1,14.0,L,WSH,0,0,1,1,7,190427_004642,2292.0,5,2,2,Standard,Standard,1,3_1,fb:1_sb:0_tb:0
2168,CH,2019-04-26,543333,84.2,14.0,L,WSH,0,0,1,1,7,190427_004611,1711.0,4,2,2,Standard,Standard,1,2_1,fb:1_sb:0_tb:0
2169,FF,2019-04-26,543333,93.8,8.0,L,WSH,0,0,1,1,7,190427_004539,2465.0,3,2,2,Standard,Standard,1,2_0,fb:1_sb:0_tb:0
2170,FF,2019-04-26,543333,93.0,12.0,L,WSH,0,0,1,1,7,190427_004502,2491.0,2,2,2,Standard,Standard,1,1_0,fb:1_sb:0_tb:0
2171,FC,2019-04-26,543333,88.8,14.0,L,WSH,0,0,1,1,7,190427_004431,2336.0,1,2,2,Standard,Standard,1,0_0,fb:1_sb:0_tb:0
2172,CH,2019-04-26,614177,83.0,8.0,R,WSH,0,0,1,0,7,190427_004342,1465.0,3,2,2,Standard,Standard,1,0_2,fb:1_sb:0_tb:0
2173,FF,2019-04-26,614177,91.1,13.0,R,WSH,0,0,1,0,7,190427_004306,2432.0,2,2,2,Standard,Standard,1,0_1,fb:1_sb:0_tb:0
2174,SL,2019-04-26,614177,84.0,6.0,R,WSH,0,0,1,0,7,190427_004242,2273.0,1,2,2,Standard,Standard,1,0_0,fb:1_sb:0_tb:0
2175,SL,2019-04-26,592518,85.8,14.0,R,WSH,0,1,0,0,7,190427_004147,2415.0,5,1,2,Standard,Standard,1,3_1,fb:0_sb:1_tb:0
2176,SL,2019-04-26,592518,83.7,14.0,R,WSH,0,1,0,0,7,190427_004122,2478.0,4,1,2,Standard,Standard,1,2_1,fb:0_sb:1_tb:0
2177,FF,2019-04-26,592518,94.3,9.0,R,WSH,0,1,0,0,7,190427_004052,2556.0,3,1,2,Standard,Standard,1,1_1,fb:0_sb:1_tb:0
2178,SL,2019-04-26,592518,84.9,14.0,R,WSH,0,1,0,0,7,190427_004022,2484.0,2,1,2,Standard,Standard,1,1_0,fb:0_sb:1_tb:0
2179,FF,2019-04-26,592518,92.3,13.0,R,WSH,0,1,0,0,7,190427_003959,2421.0,1,1,2,Standard,Standard,1,0_0,fb:0_sb:1_tb:0
2180,CH,2019-04-26,571976,84.5,8.0,R,WSH,0,0,0,0,7,190427_003913,1512.0,4,1,2,Standard,Standard,1,2_1,fb:0_sb:0_tb:0
2181,FF,2019-04-26,571976,92.7,12.0,R,WSH,0,0,0,0,7,190427_003848,2528.0,3,1,2,Standard,Standard,1,1_1,fb:0_sb:0_tb:0
2182,SL,2019-04-26,571976,84.3,14.0,R,WSH,0,0,0,0,7,190427_003832,2442.0,2,1,2,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
2183,SL,2019-04-26,571976,85.0,14.0,R,WSH,0,0,0,0,7,190427_003807,2590.0,1,1,2,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
2184,SL,2019-04-26,665487,86.3,14.0,R,WSH,0,0,0,2,6,190427_002937,2369.0,4,1,2,Standard,Standard,1,1_2,fb:0_sb:0_tb:0
2185,CH,2019-04-26,665487,85.1,14.0,R,WSH,0,0,0,2,6,190427_002914,1513.0,3,1,2,Standard,Standard,1,0_2,fb:0_sb:0_tb:0
2186,CH,2019-04-26,665487,83.9,13.0,R,WSH,0,0,0,2,6,190427_002855,1404.0,2,1,2,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
2187,FF,2019-04-26,665487,94.2,6.0,R,WSH,0,0,0,2,6,190427_002838,2557.0,1,1,2,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
2188,SL,2019-04-26,621381,84.7,6.0,R,WSH,0,0,0,1,6,190427_002806,2208.0,4,1,2,Standard,Strategic,1,1_2,fb:0_sb:0_tb:0
2189,SL,2019-04-26,621381,84.1,14.0,R,WSH,0,0,0,1,6,190427_002742,2454.0,3,1,2,Standard,Strategic,1,0_2,fb:0_sb:0_tb:0
2190,FF,2019-04-26,621381,94.1,8.0,R,WSH,0,0,0,1,6,190427_002727,2451.0,2,1,2,Standard,Strategic,1,0_1,fb:0_sb:0_tb:0
2191,SL,2019-04-26,621381,82.9,9.0,R,WSH,0,0,0,1,6,190427_002714,2308.0,1,1,2,Standard,Strategic,1,0_0,fb:0_sb:0_tb:0
2192,SL,2019-04-26,622534,85.9,9.0,R,WSH,0,0,0,0,6,190427_002629,2539.0,3,1,2,Standard,Standard,1,0_2,fb:0_sb:0_tb:0
2193,CH,2019-04-26,622534,82.8,14.0,R,WSH,0,0,0,0,6,190427_002610,1467.0,2,1,2,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
2194,FF,2019-04-26,622534,93.4,8.0,R,WSH,0,0,0,0,6,190427_002556,2584.0,1,1,2,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
2195,FF,2019-04-26,595978,95.8,2.0,R,WSH,0,0,0,2,5,190427_001715,2605.0,3,1,2,Standard,Standard,1,0_2,fb:0_sb:0_tb:0
2196,SL,2019-04-26,595978,87.0,14.0,R,WSH,0,0,0,2,5,190427_001656,2225.0,2,1,2,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
2197,CU,2019-04-26,595978,76.5,9.0,R,WSH,0,0,0,2,5,190427_001640,2570.0,1,1,2,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
2198,CH,2019-04-26,435079,85.2,8.0,R,WSH,0,0,0,1,5,190427_001601,1562.0,6,1,2,Standard,Standard,1,3_2,fb:0_sb:0_tb:0
2199,FF,2019-04-26,435079,95.5,12.0,R,WSH,0,0,0,1,5,190427_001538,2556.0,5,1,2,Standard,Standard,1,2_2,fb:0_sb:0_tb:0
2200,SL,2019-04-26,435079,86.7,3.0,R,WSH,0,0,0,1,5,190427_001515,2307.0,4,1,2,Standard,Standard,1,2_1,fb:0_sb:0_tb:0
2201,CH,2019-04-26,435079,83.5,9.0,R,WSH,0,0,0,1,5,190427_001456,1370.0,3,1,2,Standard,Standard,1,1_1,fb:0_sb:0_tb:0
2202,FF,2019-04-26,435079,93.6,13.0,R,WSH,0,0,0,1,5,190427_001438,2385.0,2,1,2,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
2203,SL,2019-04-26,435079,84.5,1.0,R,WSH,0,0,0,1,5,190427_001422,2295.0,1,1,2,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
2204,FF,2019-04-26,543333,94.1,2.0,L,WSH,0,0,0,1,5,190427_001331,2512.0,3,0,2,Infield shift,Standard,1,0_2,fb:0_sb:0_tb:0
2205,FC,2019-04-26,543333,89.4,3.0,L,WSH,0,0,0,1,5,190427_001304,2376.0,2,0,2,Infield shift,Standard,1,0_1,fb:0_sb:0_tb:0
2206,CU,2019-04-26,543333,77.4,13.0,L,WSH,0,0,0,1,5,190427_001246,2653.0,1,0,2,Infield shift,Standard,1,0_0,fb:0_sb:0_tb:0
2207,SL,2019-04-26,614177,85.3,9.0,R,WSH,0,0,0,0,5,190427_001212,2425.0,2,0,2,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
2208,FF,2019-04-26,614177,93.0,6.0,R,WSH,0,0,0,0,5,190427_001152,2525.0,1,0,2,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
2209,SL,2019-04-26,592518,87.1,14.0,R,WSH,0,0,0,2,4,190426_235914,2482.0,5,0,0,Standard,Standard,1,2_2,fb:0_sb:0_tb:0
2210,FF,2019-04-26,592518,96.4,14.0,R,WSH,0,0,0,2,4,190426_235851,2620.0,4,0,0,Standard,Standard,1,1_2,fb:0_sb:0_tb:0
2211,FF,2019-04-26,592518,97.5,12.0,R,WSH,0,0,0,2,4,190426_235831,2642.0,3,0,0,Standard,Standard,1,0_2,fb:0_sb:0_tb:0
2212,CH,2019-04-26,592518,85.5,4.0,R,WSH,0,0,0,2,4,190426_235811,1572.0,2,0,0,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
2213,FF,2019-04-26,592518,96.2,14.0,R,WSH,0,0,0,2,4,190426_235745,2615.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
2214,FF,2019-04-26,571976,96.7,12.0,R,WSH,0,0,0,1,4,190426_235705,2706.0,4,0,0,Standard,Standard,1,1_2,fb:0_sb:0_tb:0
2215,FF,2019-04-26,571976,95.2,14.0,R,WSH,0,0,0,1,4,190426_235643,2542.0,3,0,0,Standard,Standard,1,1_1,fb:0_sb:0_tb:0
2216,SL,2019-04-26,571976,86.6,12.0,R,WSH,0,0,0,1,4,190426_235627,2433.0,2,0,0,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
2217,CU,2019-04-26,571976,76.4,1.0,R,WSH,0,0,0,1,4,190426_235611,2764.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
2218,CH,2019-04-26,665487,85.2,7.0,R,WSH,0,0,0,0,4,190426_235535,1409.0,4,0,0,Standard,Standard,1,1_2,fb:0_sb:0_tb:0
2219,FF,2019-04-26,665487,95.4,9.0,R,WSH,0,0,0,0,4,190426_235516,2664.0,3,0,0,Standard,Standard,1,1_1,fb:0_sb:0_tb:0
2220,SL,2019-04-26,665487,85.9,14.0,R,WSH,0,0,0,0,4,190426_235457,2660.0,2,0,0,Standard,Standard,1,1_0,fb:0_sb:0_tb:0
2221,FF,2019-04-26,665487,93.8,11.0,R,WSH,0,0,0,0,4,190426_235440,2658.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
2222,FF,2019-04-26,621381,94.9,2.0,R,WSH,0,0,0,2,3,190426_234354,2375.0,4,0,0,Standard,Strategic,1,1_2,fb:0_sb:0_tb:0
2223,FF,2019-04-26,621381,93.6,9.0,R,WSH,0,0,0,2,3,190426_234330,2441.0,3,0,0,Standard,Strategic,1,1_1,fb:0_sb:0_tb:0
2224,SL,2019-04-26,621381,84.9,14.0,R,WSH,0,0,0,2,3,190426_234309,2271.0,2,0,0,Standard,Strategic,1,0_1,fb:0_sb:0_tb:0
2225,FF,2019-04-26,621381,92.5,9.0,R,WSH,0,0,0,2,3,190426_234254,2324.0,1,0,0,Standard,Strategic,1,0_0,fb:0_sb:0_tb:0
2226,SL,2019-04-26,622534,86.7,5.0,R,WSH,0,0,0,1,3,190426_234218,2273.0,5,0,0,Standard,Standard,1,2_2,fb:0_sb:0_tb:0
2227,CH,2019-04-26,622534,85.9,14.0,R,WSH,0,0,0,1,3,190426_234154,1638.0,4,0,0,Standard,Standard,1,1_2,fb:0_sb:0_tb:0
2228,FF,2019-04-26,622534,94.4,3.0,R,WSH,0,0,0,1,3,190426_234132,2484.0,3,0,0,Standard,Standard,1,1_1,fb:0_sb:0_tb:0
2229,FF,2019-04-26,622534,94.0,14.0,R,WSH,0,0,0,1,3,190426_234113,2396.0,2,0,0,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
2230,FF,2019-04-26,622534,93.5,5.0,R,WSH,0,0,0,1,3,190426_234059,2450.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
2231,SL,2019-04-26,595978,85.4,14.0,R,WSH,0,0,0,0,3,190426_234026,2450.0,3,0,0,Standard,Standard,1,0_2,fb:0_sb:0_tb:0
2232,FF,2019-04-26,595978,94.5,6.0,R,WSH,0,0,0,0,3,190426_234007,2439.0,2,0,0,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
2233,SL,2019-04-26,595978,84.9,12.0,R,WSH,0,0,0,0,3,190426_233952,2372.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
2234,FF,2019-04-26,435079,95.6,6.0,R,WSH,0,0,0,2,2,190426_232755,2358.0,6,0,0,Standard,Standard,1,3_2,fb:0_sb:0_tb:0
2235,CH,2019-04-26,435079,85.7,14.0,R,WSH,0,0,0,2,2,190426_232729,1473.0,5,0,0,Standard,Standard,1,2_2,fb:0_sb:0_tb:0
2236,FF,2019-04-26,435079,94.7,11.0,R,WSH,0,0,0,2,2,190426_232713,2347.0,4,0,0,Standard,Standard,1,1_2,fb:0_sb:0_tb:0
2237,SL,2019-04-26,435079,85.9,8.0,R,WSH,0,0,0,2,2,190426_232651,2516.0,3,0,0,Standard,Standard,1,1_1,fb:0_sb:0_tb:0
2238,FF,2019-04-26,435079,94.9,8.0,R,WSH,0,0,0,2,2,190426_232614,2530.0,2,0,0,Standard,Standard,1,1_0,fb:0_sb:0_tb:0
2239,FF,2019-04-26,435079,95.3,3.0,R,WSH,0,0,0,2,2,190426_232600,2467.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
2240,FC,2019-04-26,543333,88.7,14.0,L,WSH,0,0,0,1,2,190426_232515,2551.0,4,0,0,Infield shift,Standard,1,1_2,fb:0_sb:0_tb:0
2241,CH,2019-04-26,543333,86.5,13.0,L,WSH,0,0,0,1,2,190426_232449,1668.0,3,0,0,Infield shift,Standard,1,0_2,fb:0_sb:0_tb:0
2242,CU,2019-04-26,543333,78.7,8.0,L,WSH,0,0,0,1,2,190426_232424,2794.0,2,0,0,Infield shift,Standard,1,0_1,fb:0_sb:0_tb:0
2243,FF,2019-04-26,543333,94.1,11.0,L,WSH,0,0,0,1,2,190426_232410,2555.0,1,0,0,Infield shift,Standard,1,0_0,fb:0_sb:0_tb:0
2244,FF,2019-04-26,614177,93.6,8.0,R,WSH,0,0,0,0,2,190426_232336,2583.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
2245,SL,2019-04-26,592518,86.0,14.0,R,WSH,0,0,0,2,1,190426_231008,2521.0,6,0,0,Standard,Standard,1,3_2,fb:0_sb:0_tb:0
2246,SL,2019-04-26,592518,86.9,14.0,R,WSH,0,0,0,2,1,190426_230944,2389.0,5,0,0,Standard,Standard,1,2_2,fb:0_sb:0_tb:0
2247,FF,2019-04-26,592518,95.4,3.0,R,WSH,0,0,0,2,1,190426_230923,2470.0,4,0,0,Standard,Standard,1,2_1,fb:0_sb:0_tb:0
2248,FF,2019-04-26,592518,95.2,14.0,R,WSH,0,0,0,2,1,190426_230907,2430.0,3,0,0,Standard,Standard,1,1_1,fb:0_sb:0_tb:0
2249,FF,2019-04-26,592518,96.1,13.0,R,WSH,0,0,0,2,1,190426_230848,2367.0,2,0,0,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
2250,SL,2019-04-26,592518,84.8,7.0,R,WSH,0,0,0,2,1,190426_230832,2300.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
2251,SL,2019-04-26,571976,86.5,9.0,R,WSH,0,0,0,1,1,190426_230756,2430.0,3,0,0,Standard,Standard,1,1_1,fb:0_sb:0_tb:0
2252,FF,2019-04-26,571976,95.4,4.0,R,WSH,0,0,0,1,1,190426_230728,2569.0,2,0,0,Standard,Standard,1,1_0,fb:0_sb:0_tb:0
2253,FF,2019-04-26,571976,95.6,12.0,R,WSH,0,0,0,1,1,190426_230713,2491.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
2254,SL,2019-04-26,665487,85.5,14.0,R,WSH,0,0,0,0,1,190426_230640,2581.0,5,0,0,Standard,Standard,1,1_2,fb:0_sb:0_tb:0
2255,SL,2019-04-26,665487,84.9,14.0,R,WSH,0,0,0,0,1,190426_230620,2548.0,4,0,0,Standard,Standard,1,0_2,fb:0_sb:0_tb:0
2256,FF,2019-04-26,665487,95.8,6.0,R,WSH,0,0,0,0,1,190426_230558,2625.0,3,0,0,Standard,Standard,1,0_2,fb:0_sb:0_tb:0
2257,SL,2019-04-26,665487,84.8,4.0,R,WSH,0,0,0,0,1,190426_230539,2462.0,2,0,0,Standard,Standard,1,0_1,fb:0_sb:0_tb:0
2258,FF,2019-04-26,665487,94.7,9.0,R,WSH,0,0,0,0,1,190426_230524,2676.0,1,0,0,Standard,Standard,1,0_0,fb:0_sb:0_tb:0
2259,CU,2019-04-20,594011,79.0,1.0,L,MIA,1,1,0,1,6,190421_000625,2658.0,6,4,3,Strategic,Strategic,0,2_2,fb:0_sb:1_tb:1
2260,FF,2019-04-20,594011,95.8,11.0,L,MIA,1,1,0,1,6,190421_000549,2505.0,5,4,3,Strategic,Strategic,0,1_2,fb:0_sb:1_tb:1
2261,CH,2019-04-20,594011,84.5,13.0,L,MIA,1,1,0,1,6,190421_000513,1522.0,4,4,3,Strategic,Strategic,0,1_2,fb:0_sb:1_tb:1
2262,FC,2019-04-20,594011,91.2,8.0,L,MIA,1,1,0,1,6,190421_000435,2331.0,3,4,3,Strategic,Standard,0,1_1,fb:0_sb:1_tb:1
2263,FF,2019-04-20,594011,95.6,11.0,L,MIA,1,1,0,1,6,190421_000404,2532.0,2,4,3,Strategic,Strategic,0,1_0,fb:0_sb:1_tb:1
2264,CH,2019-04-20,594011,85.2,13.0,L,MIA,1,1,0,1,6,190421_000341,1507.0,1,4,3,Strategic,Strategic,0,0_0,fb:0_sb:1_tb:1
2265,FF,2019-04-20,543194,95.7,5.0,R,MIA,0,1,0,1,6,190421_000147,2481.0,3,4,3,Standard,Standard,0,1_1,fb:0_sb:1_tb:0
2266,SL,2019-04-20,543194,87.6,14.0,R,MIA,0,1,0,1,6,190421_000118,2307.0,2,4,3,Standard,Standard,0,0_1,fb:0_sb:1_tb:0
2267,SL,2019-04-20,543194,86.9,14.0,R,MIA,0,1,0,1,6,190421_000055,2398.0,1,4,3,Standard,Standard,0,0_0,fb:0_sb:1_tb:0
2268,CH,2019-04-20,500743,85.6,4.0,R,MIA,0,0,0,1,6,190420_235942,1554.0,2,4,3,Standard,Standard,0,0_1,fb:0_sb:0_tb:0
2269,CU,2019-04-20,500743,78.0,6.0,R,MIA,0,0,0,1,6,190420_235920,2850.0,1,4,3,Standard,Standard,0,0_0,fb:0_sb:0_tb:0
2270,FF,2019-04-20,595751,97.3,6.0,R,MIA,0,0,0,0,6,190420_235839,2519.0,5,4,3,Standard,Standard,0,2_2,fb:0_sb:0_tb:0
2271,CH,2019-04-20,595751,85.6,14.0,R,MIA,0,0,0,0,6,190420_235811,1607.0,4,4,3,Standard,Standard,0,1_2,fb:0_sb:0_tb:0
2272,SL,2019-04-20,595751,86.0,14.0,R,MIA,0,0,0,0,6,190420_235746,2410.0,3,4,3,Standard,Standard,0,0_2,fb:0_sb:0_tb:0
